sys_title,sys_description,sys_content_plaintext,source,target
"custom yum repo show rpm","","yum repositori set store custom rpm.problem find inform packag built store custom repo.yum disablerepo rhui east rhel server epel epel test enablerepo customrepo instal php pecl xdebug php pecl xdebug customrepo problem.drop somerpm rpm cento repo noarch run createrepo updat.directori try command show result.tri run createrepo updat root repo work actual sure run need repodata directori subdir.root reposerv mnt var www repo total root root jun repo readm drwxr root root jun cento drwxr root root oct repodata root reposerv mnt var www repo cento srpm noarch repodata root reposerv mnt var www repo cento noarch total root root jun compat php noarch rpm drwxr root root oct repodata root root oct salt noarch rpm root root oct salt src rpm root root oct salt master noarch rpm root root oct salt minion noarch rpm tri ad exactarch flag repo config ignor arch restrict work shot dark rpm noarch regardless.cat yum repo mycompani repo mycompani mycompani custom repo baseurl http config repo cento basearch enabl exactarch loss point.usual createrepo updat trick reason new rpm.repo.type xarg zcat grep salt minion return result definit repo data.","stackoverflow_question","rhel"
"build rpm packag select deploi sourc","","reason new rpm plai need bit left field.obei rule us rpm packag environ us pre post modifi file.problem instal infact copi file structur text file xml file.file contain environ specif code sadli follow guidelin.solut consid us sourc file sourc dev sourc test sourc product sourc disast recoveri.sourc extract folder environ desir deploi folder dev code deploi folder test code deploi folder prd code given environ variabl tell environ.far deploi sourc remov unnecessari folder condit env variabl prd buildroot instal deploi folder dev code buildroot instal deploi folder test code simplifi variabl somewhat appear work build time perform rpm deploi code remov folder final destin.clearli probabl rpm correct spirit correct wai.better wai given file essenti environ specif.access code deploi final destin.thank.","stackoverflow_question","rhel"
"nspr devel debian linux","","wonder possibl.abl instal nspr cento yum instal nspr devel saw meant cento rhel fedora note http pkg org download nspr devel wai instal latest version debian apt.step step instruct.thank.","stackoverflow_question","rhel"
"manag rhel updat us rhn","","us rackspac privat cloud spin rhel instanc dai everydai bring round issu manag updat system.told us cento manag licens manag repo control packag avail secur updat like.us rhn manag rhel packag us hous system collect packag.excus naiv question person reason us createrepo ask commun sure.","stackoverflow_question","rhel"
"unabl start postgresql servic redhat linux","","instal postgresql redhat server instal postgresql linux run.displai clear messag postgr instal machin.login postgr ask password goe bash prompt.type psql displai command.tri start servic root user servic postgresql initdb servic command support basic lsb action start stop restart try restart reload forc reload statu.action try us systemctl.tri start postgr restart work.tri search.know start servic.","stackoverflow_question","rhel"
"try read file exist loop","","hello have hard time figur complet exist script written.nutsheel try set disk quota base exist user user quota set script.logic work current ran idea popul user variabl.help appreci.awk awk print test txt user awk print test txt quota awk quota echo quota set user user echo set quota templat user user edquota usernam user test txt file user user user user.","stackoverflow_question","rhel"
"printk consol loglevel lower minimum consol loglevel","","linux distro rhel kernel version.form printk document know minimum consol loglevel definit minimum consol loglevel minimum highest valu consol loglevel set queri current log level printk root localhost kernel cat proc sy kernel printk modifi current consol log level root localhost kernel echo proc sy kernel printk root localhost kernel cat proc sy kernel printk understand minimum consol loglevel modifi consol loglevel fail.cat output success.printk code case syslog action consol level error einval len goto len minimum consol loglevel len minimum consol loglevel consol loglevel len implicitli enabl log consol save consol loglevel error break think consol loglevel valu shouldn modifi.","stackoverflow_question","rhel"
"restrict specif host connect pgbouncer","","run postgr port pgbouncer port.colleagu client machin firewal connect permiss port server machin.admin want restrict address access databas.block hba conf file pgbouncer port allow abl access.block firewal level want help administr.wai restrict deni address access pgbouncer gener hba conf postgresql.suggest.","stackoverflow_question","rhel"
"aw rhel consol output cloud init output","","instanc start rhel ami write ssh fingerprint log exactli cloud init output us log menu aw command line tool figur ssh fingerprint launch server.cento work default.issu cloud init config.cloud init run successfulli log present var log ssh ing.","stackoverflow_question","rhel"
"gdb report segment fault know","","run program gdb debug inform optim.gdb report program receiv signal sigsegv segment fault.switch thread xfffeffff lwp.messag understand problem happen.possibl extract stacktrac problem file line number.","stackoverflow_question","rhel"
"configur oracl odbc connect rhel","","help configur oracl odbc driver rhel.gone websit unabl sort.elabor answer bit new linux.instal unixodbc freetd linux machin.","stackoverflow_question","rhel"
"hostnam resolut fail run docker build docker contain","","run jenkin server docker contain start docker compos.jenkin server run job pull project git build docker contain standard wai execut docker build.abl us docker insid docker contain mount var run docker sock docker compos jenkin contain.dockerfil try build download file fileserv parti instal imag exampl.dockerfil command look like run curl zip http fileserv zip.fileserv hostnam get resolv host file resolv host public run jenkin server.docker compos config jenkin contain includ extra host paramet point fileserv host public.problem build docker contain jenkin run contain fail plain unknown host fileserv messag.enter jenkin contain docker exec execut curl command resolv host try run docker build.tri run curl command fail resolv host.host rhel fail reproduc problem desktop arch linux suspect redhat specif issu.","stackoverflow_question","rhel"
